"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AK","2017","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","49","100","0.068823125","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2017","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","44","100","0.069364162","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","44"
"AK","2017","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","53","100","0.070142623","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","53"
"AK","2017","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","57","100","0.070159027","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"AK","2017","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","63","100","0.07082153","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","63"
"AK","2017","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","68","100","0.047236656","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","68"
"AK","2017","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","74","100","0.023261224","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"AK","2017","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","72","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","72"
"AK","2017","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","70","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","70"
"AK","2017","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","75","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","75"
"AK","2018","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","77","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","77"
"AK","2018","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","80","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","80"
"AK","2018","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","79","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","79"
"AK","2018","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","80","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","80"
"AK","2018","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","67","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","67"
"AK","2018","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","65","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"AK","2018","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","59","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"AK","2018","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","56","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","56"
"AK","2018","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2018","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2018","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","50","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","50"
"AK","2018","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","46","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","46"
"AK","2019","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2019","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","51","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","51"
"AK","2019","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","57","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"AK","2019","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","55","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","55"
"AK","2019","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","55","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","55"
"AK","2019","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","53","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","53"
"AK","2019","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","53","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","53"
"AK","2019","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","50","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","50"
"AK","2019","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","55","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","55"
"AK","2019","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","63","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","63"
"AK","2019","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","62","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"AK","2019","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","60","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"AK","2020","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","56","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","56"
"AK","2020","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","53","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","53"
"AK","2020","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","51","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","51"
"AK","2020","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","57","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"AK","2020","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","65","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"AK","2020","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","72","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","72"
"AK","2020","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","76","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","76"
"AK","2020","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","83","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","83"
"AK","2020","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","81","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","81"
"AK","2020","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","76","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","76"
"AK","2020","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","81","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","81"
